"","terms","count","probability"
"836","products",20,0.000240153698366955
"837","release",20,0.000240153698366955
"838","scene",20,0.000240153698366955
"839","shit",20,0.000240153698366955
"840","sleep",20,0.000240153698366955
"841","sounds",20,0.000240153698366955
"842","staff",20,0.000240153698366955
"843","tough",20,0.000240153698366955
"844","twice",20,0.000240153698366955
"845","union",20,0.000240153698366955
"846","vote",20,0.000240153698366955
"847","wall",20,0.000240153698366955
"848","wasn’t",20,0.000240153698366955
"849","addition",19,0.000228146013448607
"850","ass",19,0.000228146013448607
"851","association",19,0.000228146013448607
"852","beginning",19,0.000228146013448607
"853","biggest",19,0.000228146013448607
"854","blood",19,0.000228146013448607
"855","brother",19,0.000228146013448607
"856","chicago",19,0.000228146013448607
"857","christian",19,0.000228146013448607
"858","consider",19,0.000228146013448607
"859","consumers",19,0.000228146013448607
"860","costs",19,0.000228146013448607
"861","created",19,0.000228146013448607
"862","cute",19,0.000228146013448607
"863","design",19,0.000228146013448607
"864","despite",19,0.000228146013448607
"865","double",19,0.000228146013448607
"866","employees",19,0.000228146013448607
"867","ends",19,0.000228146013448607
"868","families",19,0.000228146013448607
"869","fish",19,0.000228146013448607
"870","fit",19,0.000228146013448607
"871","football",19,0.000228146013448607
"872","fuck",19,0.000228146013448607
"873","harder",19,0.000228146013448607
"874","healthy",19,0.000228146013448607
"875","holiday",19,0.000228146013448607
"876","husband",19,0.000228146013448607
"877","includes",19,0.000228146013448607
"878","jones",19,0.000228146013448607
"879","key",19,0.000228146013448607
"880","kid",19,0.000228146013448607
"881","knows",19,0.000228146013448607
"882","lines",19,0.000228146013448607
"883","loss",19,0.000228146013448607
"884","lots",19,0.000228146013448607
"885","mayor",19,0.000228146013448607
"886","mission",19,0.000228146013448607
"887","museum",19,0.000228146013448607
"888","photos",19,0.000228146013448607
"889","planning",19,0.000228146013448607
"890","position",19,0.000228146013448607
"891","press",19,0.000228146013448607
"892","product",19,0.000228146013448607
"893","programs",19,0.000228146013448607
"894","relationship",19,0.000228146013448607
"895","residents",19,0.000228146013448607
"896","romney",19,0.000228146013448607
"897","round",19,0.000228146013448607
"898","sat",19,0.000228146013448607
"899","senior",19,0.000228146013448607
"900","shoes",19,0.000228146013448607
"901","site",19,0.000228146013448607
"902","sorry",19,0.000228146013448607
"903","sound",19,0.000228146013448607
"904","station",19,0.000228146013448607
"905","surgery",19,0.000228146013448607
"906","table",19,0.000228146013448607
"907","tried",19,0.000228146013448607
"908","tweet",19,0.000228146013448607
"909","unless",19,0.000228146013448607
"910","western",19,0.000228146013448607
"911","wine",19,0.000228146013448607
"912","workers",19,0.000228146013448607
"913","additional",18,0.000216138328530259
"914","age",18,0.000216138328530259
"915","alone",18,0.000216138328530259
"916","avoid",18,0.000216138328530259
"917","beach",18,0.000216138328530259
"918","built",18,0.000216138328530259
"919","busy",18,0.000216138328530259
"920","chocolate",18,0.000216138328530259
"921","choose",18,0.000216138328530259
"922","clothes",18,0.000216138328530259
"923","comments",18,0.000216138328530259
"924","dark",18,0.000216138328530259
"925","degrees",18,0.000216138328530259
"926","drink",18,0.000216138328530259
"927","excited",18,0.000216138328530259
"928","executive",18,0.000216138328530259
"929","giant",18,0.000216138328530259
"930","glass",18,0.000216138328530259
"931","grow",18,0.000216138328530259
"932","hall",18,0.000216138328530259
"933","ice",18,0.000216138328530259
"934","interest",18,0.000216138328530259
"935","interesting",18,0.000216138328530259
"936","issues",18,0.000216138328530259
"937","jesus",18,0.000216138328530259
"938","join",18,0.000216138328530259
"939","kept",18,0.000216138328530259
"940","learned",18,0.000216138328530259
"941","lord",18,0.000216138328530259
"942","media",18,0.000216138328530259
"943","network",18,0.000216138328530259
"944","officers",18,0.000216138328530259
"945","photo",18,0.000216138328530259
"946","pie",18,0.000216138328530259
"947","popular",18,0.000216138328530259
"948","prepared",18,0.000216138328530259
"949","present",18,0.000216138328530259
"950","radio",18,0.000216138328530259
"951","reach",18,0.000216138328530259
"952","response",18,0.000216138328530259
"953","return",18,0.000216138328530259
"954","seriously",18,0.000216138328530259
"955","society",18,0.000216138328530259
"956","sort",18,0.000216138328530259
"957","steve",18,0.000216138328530259
"958","student",18,0.000216138328530259
"959","train",18,0.000216138328530259
"960","watched",18,0.000216138328530259
"961","window",18,0.000216138328530259
"962","winner",18,0.000216138328530259
"963","absolutely",17,0.000204130643611912
"964","america",17,0.000204130643611912
"965","annual",17,0.000204130643611912
"966","apartment",17,0.000204130643611912
"967","arrived",17,0.000204130643611912
"968","august",17,0.000204130643611912
"969","begin",17,0.000204130643611912
"970","bob",17,0.000204130643611912
"971","born",17,0.000204130643611912
"972","bottom",17,0.000204130643611912
"973","boys",17,0.000204130643611912
"974","brain",17,0.000204130643611912
"975","bright",17,0.000204130643611912
"976","brought",17,0.000204130643611912
"977","cancer",17,0.000204130643611912
"978","continued",17,0.000204130643611912
"979","crowd",17,0.000204130643611912
"980","data",17,0.000204130643611912
"981","david",17,0.000204130643611912
"982","due",17,0.000204130643611912
"983","easter",17,0.000204130643611912
"984","eastern",17,0.000204130643611912
"985","ended",17,0.000204130643611912
"986","events",17,0.000204130643611912
"987","eventually",17,0.000204130643611912
"988","explain",17,0.000204130643611912
"989","faith",17,0.000204130643611912
"990","financial",17,0.000204130643611912
"991","fine",17,0.000204130643611912
"992","george",17,0.000204130643611912
"993","gift",17,0.000204130643611912
"994","goal",17,0.000204130643611912
"995","groups",17,0.000204130643611912
"996","happens",17,0.000204130643611912
"997","hurt",17,0.000204130643611912
"998","illinois",17,0.000204130643611912
"999","included",17,0.000204130643611912
"1000","investors",17,0.000204130643611912
"1001","items",17,0.000204130643611912
"1002","killed",17,0.000204130643611912
"1003","king",17,0.000204130643611912
"1004","lack",17,0.000204130643611912
"1005","majority",17,0.000204130643611912
"1006","meeting",17,0.000204130643611912
"1007","minute",17,0.000204130643611912
"1008","missing",17,0.000204130643611912
"1009","mix",17,0.000204130643611912
"1010","named",17,0.000204130643611912
"1011","nation",17,0.000204130643611912
"1012","native",17,0.000204130643611912
"1013","note",17,0.000204130643611912
"1014","october",17,0.000204130643611912
"1015","onto",17,0.000204130643611912
"1016","oregon",17,0.000204130643611912
"1017","peace",17,0.000204130643611912
"1018","planned",17,0.000204130643611912
"1019","policy",17,0.000204130643611912
"1020","portland",17,0.000204130643611912
"1021","pounds",17,0.000204130643611912
"1022","putting",17,0.000204130643611912
"1023","questions",17,0.000204130643611912
"1024","reported",17,0.000204130643611912
"1025","republican",17,0.000204130643611912
"1026","rule",17,0.000204130643611912
"1027","sauce",17,0.000204130643611912
"1028","sea",17,0.000204130643611912
"1029","seat",17,0.000204130643611912
"1030","smith",17,0.000204130643611912
"1031","square",17,0.000204130643611912
"1032","straight",17,0.000204130643611912
"1033","style",17,0.000204130643611912
"1034","taxes",17,0.000204130643611912
"1035","thomas",17,0.000204130643611912
"1036","throughout",17,0.000204130643611912
"1037","touch",17,0.000204130643611912
"1038","toward",17,0.000204130643611912
"1039","trust",17,0.000204130643611912
"1040","value",17,0.000204130643611912
"1041","victory",17,0.000204130643611912
"1042","wearing",17,0.000204130643611912
"1043","weight",17,0.000204130643611912
"1044","willing",17,0.000204130643611912
"1045","winning",17,0.000204130643611912
"1046","won’t",17,0.000204130643611912
"1047","youll",17,0.000204130643611912
"1048","account",16,0.000192122958693564
"1049","anymore",16,0.000192122958693564
"1050","apparently",16,0.000192122958693564
"1051","aware",16,0.000192122958693564
"1052","becomes",16,0.000192122958693564
"1053","bought",16,0.000192122958693564
"1054","campus",16,0.000192122958693564
"1055","cards",16,0.000192122958693564
"1056","cases",16,0.000192122958693564
"1057","cash",16,0.000192122958693564
"1058","catch",16,0.000192122958693564
"1059","charles",16,0.000192122958693564
"1060","common",16,0.000192122958693564
"1061","contact",16,0.000192122958693564
"1062","corner",16,0.000192122958693564
"1063","couldn’t",16,0.000192122958693564
"1064","crisis",16,0.000192122958693564
"1065","defense",16,0.000192122958693564
"1066","die",16,0.000192122958693564
"1067","edge",16,0.000192122958693564
"1068","evidence",16,0.000192122958693564
"1069","feelings",16,0.000192122958693564
"1070","focus",16,0.000192122958693564
"1071","followed",16,0.000192122958693564
"1072","forever",16,0.000192122958693564
"1073","fresh",16,0.000192122958693564
"1074","hearing",16,0.000192122958693564
"1075","ideas",16,0.000192122958693564
"1076","image",16,0.000192122958693564
"1077","inspired",16,0.000192122958693564
"1078","joe",16,0.000192122958693564
"1079","july",16,0.000192122958693564
"1080","jump",16,0.000192122958693564
"1081","keeping",16,0.000192122958693564
"1082","knowing",16,0.000192122958693564
"1083","language",16,0.000192122958693564
"1084","missed",16,0.000192122958693564
"1085","november",16,0.000192122958693564
"1086","obviously",16,0.000192122958693564
"1087","particular",16,0.000192122958693564
"1088","passed",16,0.000192122958693564
"1089","pieces",16,0.000192122958693564
"1090","poor",16,0.000192122958693564
"1091","pressure",16,0.000192122958693564
"1092","range",16,0.000192122958693564
"1093","robert",16,0.000192122958693564
"1094","rose",16,0.000192122958693564
"1095","science",16,0.000192122958693564
"1096","scored",16,0.000192122958693564
"1097","serve",16,0.000192122958693564
"1098","sick",16,0.000192122958693564
"1099","sold",16,0.000192122958693564
"1100","songs",16,0.000192122958693564
"1101","speak",16,0.000192122958693564
"1102","tired",16,0.000192122958693564
"1103","traffic",16,0.000192122958693564
"1104","walked",16,0.000192122958693564
"1105","warm",16,0.000192122958693564
"1106","written",16,0.000192122958693564
"1107","ability",15,0.000180115273775216
"1108","activity",15,0.000180115273775216
"1109","amazon",15,0.000180115273775216
"1110","areas",15,0.000180115273775216
"1111","arent",15,0.000180115273775216
"1112","attorney",15,0.000180115273775216
"1113","average",15,0.000180115273775216
"1114","baltimore",15,0.000180115273775216
"1115","battle",15,0.000180115273775216
"1116","becoming",15,0.000180115273775216
"1117","boy",15,0.000180115273775216
"1118","broke",15,0.000180115273775216
"1119","broken",15,0.000180115273775216
"1120","businesses",15,0.000180115273775216
"1121","central",15,0.000180115273775216
"1122","charge",15,0.000180115273775216
"1123","clean",15,0.000180115273775216
"1124","club",15,0.000180115273775216
"1125","colors",15,0.000180115273775216
"1126","concert",15,0.000180115273775216
"1127","criminal",15,0.000180115273775216
"1128","customers",15,0.000180115273775216
"1129","direct",15,0.000180115273775216
"1130","direction",15,0.000180115273775216
"1131","door",15,0.000180115273775216
"1132","drama",15,0.000180115273775216
"1133","driving",15,0.000180115273775216
"1134","drug",15,0.000180115273775216
"1135","dry",15,0.000180115273775216
"1136","effort",15,0.000180115273775216
"1137","florida",15,0.000180115273775216
"1138","forced",15,0.000180115273775216
"1139","gold",15,0.000180115273775216
"1140","growing",15,0.000180115273775216
"1141","hotel",15,0.000180115273775216
"1142","income",15,0.000180115273775216
"1143","internet",15,0.000180115273775216
"1144","interview",15,0.000180115273775216
"1145","jack",15,0.000180115273775216
"1146","joy",15,0.000180115273775216
"1147","leaving",15,0.000180115273775216
"1148","library",15,0.000180115273775216
"1149","meant",15,0.000180115273775216
"1150","nature",15,0.000180115273775216
"1151","necessary",15,0.000180115273775216
"1152","nine",15,0.000180115273775216
"1153","numbers",15,0.000180115273775216
"1154","offered",15,0.000180115273775216
"1155","pain",15,0.000180115273775216
"1156","particularly",15,0.000180115273775216
"1157","path",15,0.000180115273775216
"1158","patient",15,0.000180115273775216
"1159","plays",15,0.000180115273775216
"1160","pool",15,0.000180115273775216
"1161","pop",15,0.000180115273775216
"1162","posted",15,0.000180115273775216
"1163","reality",15,0.000180115273775216
"1164","receive",15,0.000180115273775216
"1165","recipe",15,0.000180115273775216
"1166","republicans",15,0.000180115273775216
